"genus","species","native.exotic","latbi"
"Pilea","microphylla","native","pilea_microphylla"
"Pilea","multicaulis",NA,"pilea_multicaulis"
"Pilea","nummulariifolia","native","pilea_nummulariifolia"
"Pilea","parietaria",NA,"pilea_parietaria"
"Pilea","peploides",NA,"pilea_peploides"
"Pilea","pumila","native","pilea_pumila"
"Pilea","richardii",NA,"pilea_richardii"
"Pilea","rivoriae",NA,"pilea_rivoriae"
"Pilea","sanctae-crucis",NA,"pilea_sanctae-crucis"
"Pilea","semidentata",NA,"pilea_semidentata"
"Pilea","tenerrima",NA,"pilea_tenerrima"
"Pilea","trianthemoides","exotic","pilea_trianthemoides"
"Pilea","yunquensis",NA,"pilea_yunquensis"
"Piloblephis","rigida","native","piloblephis_rigida"
"Pilocarpus","jaborandi",NA,"pilocarpus_jaborandi"
"Pilocarpus","racemosus",NA,"pilocarpus_racemosus"
"Pilophorus","acicularis",NA,"pilophorus_acicularis"
"Pilophorus","cereolus",NA,"pilophorus_cereolus"
"Pilophorus","clavatus",NA,"pilophorus_clavatus"
"Pilophorus","dovrensis",NA,"pilophorus_dovrensis"
"Pilophorus","fibula",NA,"pilophorus_fibula"
"Pilophorus","nigricaulis",NA,"pilophorus_nigricaulis"
"Pilophorus","robustus",NA,"pilophorus_robustus"
"Pilophorus","vegae",NA,"pilophorus_vegae"
"Pilosocereus","polygonus","native","pilosocereus_polygonus"
"Pilosocereus","royenii",NA,"pilosocereus_royenii"
"Pilostyles","thurberi","native","pilostyles_thurberi"
"Pilularia","americana","native","pilularia_americana"
"Pimenta","dioica",NA,"pimenta_dioica"
"Pimenta","racemosa",NA,"pimenta_racemosa"
"Pimpinella","anisum","exotic","pimpinella_anisum"
"Pimpinella","major","exotic","pimpinella_major"
"Pimpinella","saxifraga","exotic","pimpinella_saxifraga"
"Pinanga","insignis",NA,"pinanga_insignis"
"Pinaropappus","parvus","native","pinaropappus_parvus"
"Pinaropappus","roseus","native","pinaropappus_roseus"
"Pinckneya","bracteata","native","pinckneya_bracteata"
"Pinellia","ternata","exotic","pinellia_ternata"
"Pinguicula","caerulea","native","pinguicula_caerulea"
"Pinguicula","ionantha","native","pinguicula_ionantha"
"Pinguicula","lutea","native","pinguicula_lutea"
"Pinguicula","macroceras","native","pinguicula_macroceras"
"Pinguicula","planifolia","native","pinguicula_planifolia"
"Pinguicula","primuliflora","native","pinguicula_primuliflora"
"Pinguicula","pumila","native","pinguicula_pumila"
"Pinguicula","villosa",NA,"pinguicula_villosa"
"Pinguicula","vulgaris","native","pinguicula_vulgaris"
"Pinus","albicaulis","native","pinus_albicaulis"
"Pinus","aristata","native","pinus_aristata"
"Pinus","arizonica","native","pinus_arizonica"
"Pinus","armandii",NA,"pinus_armandii"
"Pinus","attenuata","native","pinus_attenuata"
"Pinus","attenuradiata","native","pinus_attenuradiata"
"Pinus","balfouriana","native","pinus_balfouriana"
"Pinus","banksiana","native","pinus_banksiana"
"Pinus","brutia",NA,"pinus_brutia"
"Pinus","bungeana",NA,"pinus_bungeana"
"Pinus","canariensis",NA,"pinus_canariensis"
"Pinus","caribaea",NA,"pinus_caribaea"
"Pinus","cembra",NA,"pinus_cembra"
"Pinus","cembroides","native","pinus_cembroides"
"Pinus","clausa","native","pinus_clausa"
"Pinus","contorta","native","pinus_contorta"
"Pinus","coulteri","native","pinus_coulteri"
"Pinus","densiflora",NA,"pinus_densiflora"
"Pinus","discolor","native","pinus_discolor"
"Pinus","echinata","native","pinus_echinata"
"Pinus","edulis","native","pinus_edulis"
"Pinus","elliottii","native","pinus_elliottii"
"Pinus","engelmannii","native","pinus_engelmannii"
"Pinus","flexilis","native","pinus_flexilis"
"Pinus","gerardiana",NA,"pinus_gerardiana"
"Pinus","glabra","native","pinus_glabra"
"Pinus","greggii",NA,"pinus_greggii"
"Pinus","halepensis","exotic","pinus_halepensis"
"Pinus","jeffreyi","native","pinus_jeffreyi"
"Pinus","johannis",NA,"pinus_johannis"
"Pinus","kochiana",NA,"pinus_kochiana"
"Pinus","koraiensis",NA,"pinus_koraiensis"
"Pinus","lambertiana","native","pinus_lambertiana"
"Pinus","leiophylla","native","pinus_leiophylla"
"Pinus","leucodermis",NA,"pinus_leucodermis"
"Pinus","longaeva","native","pinus_longaeva"
"Pinus","massoniana",NA,"pinus_massoniana"
"Pinus","maximartinezii",NA,"pinus_maximartinezii"
"Pinus","merkusii",NA,"pinus_merkusii"
"Pinus","monophylla","native","pinus_monophylla"
"Pinus","monticola","native","pinus_monticola"
"Pinus","mugo","exotic","pinus_mugo"
"Pinus","muricata","native","pinus_muricata"
"Pinus","murraybanksiana",NA,"pinus_murraybanksiana"
"Pinus","nigra","exotic","pinus_nigra"
"Pinus","oocarpa",NA,"pinus_oocarpa"
"Pinus","palustris","native","pinus_palustris"
"Pinus","parviflora",NA,"pinus_parviflora"
"Pinus","patula",NA,"pinus_patula"
"Pinus","peuce",NA,"pinus_peuce"
"Pinus","pinaster","exotic","pinus_pinaster"
"Pinus","pinea","exotic","pinus_pinea"
"Pinus","ponderosa","native","pinus_ponderosa"
"Pinus","pumila",NA,"pinus_pumila"
"Pinus","pungens","native","pinus_pungens"
"Pinus","quadrifolia","native","pinus_quadrifolia"
"Pinus","radiata","native","pinus_radiata"
"Pinus","remota","native","pinus_remota"
"Pinus","resinosa","native","pinus_resinosa"
"Pinus","rigida","native","pinus_rigida"
"Pinus","sabiniana","native","pinus_sabiniana"
"Pinus","serotina","native","pinus_serotina"
"Pinus","sibirica",NA,"pinus_sibirica"
"Pinus","sondereggeri","native","pinus_sondereggeri"
"Pinus","stankewiczii",NA,"pinus_stankewiczii"
"Pinus","strobiformis","native","pinus_strobiformis"
"Pinus","strobus","native","pinus_strobus"
"Pinus","sylvestris","exotic","pinus_sylvestris"
"Pinus","tabuliformis",NA,"pinus_tabuliformis"
"Pinus","taeda","native","pinus_taeda"
"Pinus","thunbergii","exotic","pinus_thunbergii"
"Pinus","torreyana","native","pinus_torreyana"
"Pinus","uncinata",NA,"pinus_uncinata"
"Pinus","virginiana","native","pinus_virginiana"
"Pinus","wallichiana","exotic","pinus_wallichiana"
"Pinus","washoensis","native","pinus_washoensis"
"Pinzona","coriacea",NA,"pinzona_coriacea"
"Piper","aduncum","native","piper_aduncum"
"Piper","aequale",NA,"piper_aequale"
"Piper","amalago",NA,"piper_amalago"
"Piper","angustifolium",NA,"piper_angustifolium"
"Piper","asperifolium",NA,"piper_asperifolium"
"Piper","auritum","exotic","piper_auritum"
"Piper","betel",NA,"piper_betel"
"Piper","betle",NA,"piper_betle"
"Piper","blattarum",NA,"piper_blattarum"
"Piper","cubeba",NA,"piper_cubeba"
"Piper","dilatatum",NA,"piper_dilatatum"
"Piper","glabrescens",NA,"piper_glabrescens"
"Piper","guahamense",NA,"piper_guahamense"
"Piper","guineense",NA,"piper_guineense"
"Piper","hispidum",NA,"piper_hispidum"
"Piper","jacquemontianum",NA,"piper_jacquemontianum"
"Piper","longifolium",NA,"piper_longifolium"
"Piper","longum",NA,"piper_longum"
"Piper","marginatum",NA,"piper_marginatum"
"Piper","methysticum",NA,"piper_methysticum"
"Piper","nigrum",NA,"piper_nigrum"
"Piper","ornatum",NA,"piper_ornatum"
"Piper","ponapense",NA,"piper_ponapense"
"Piper","reticulatum",NA,"piper_reticulatum"
"Piper","retrofractum",NA,"piper_retrofractum"
"Piper","swartzianum",NA,"piper_swartzianum"
"Piperia","candida","native","piperia_candida"
"Piperia","colemanii","native","piperia_colemanii"
"Piperia","cooperi","native","piperia_cooperi"
"Piperia","elegans","native","piperia_elegans"
"Piperia","elongata","native","piperia_elongata"
"Piperia","leptopetala","native","piperia_leptopetala"
"Piperia","michaelii","native","piperia_michaelii"
"Piperia","transversa","native","piperia_transversa"
"Piperia","unalascensis","native","piperia_unalascensis"
"Piperia","yadonii","native","piperia_yadonii"
"Piptatherum","aequiglume",NA,"piptatherum_aequiglume"
"Piptatherum","canadense","native","piptatherum_canadense"
"Piptatherum","coerulescens",NA,"piptatherum_coerulescens"
"Piptatherum","exiguum","native","piptatherum_exiguum"
"Piptatherum","micranthum","native","piptatherum_micranthum"
"Piptatherum","microcarpum",NA,"piptatherum_microcarpum"
"Piptatherum","miliaceum","exotic","piptatherum_miliaceum"
"Piptatherum","molinioides",NA,"piptatherum_molinioides"
"Piptatherum","munroi",NA,"piptatherum_munroi"
"Piptatherum","paradoxum",NA,"piptatherum_paradoxum"
"Piptatherum","pungens","native","piptatherum_pungens"
"Piptatherum","purpurascens",NA,"piptatherum_purpurascens"
"Piptatherum","racemosum","native","piptatherum_racemosum"
"Piptatherum","shoshoneanum","native","piptatherum_shoshoneanum"
"Piptatherum","songaricum",NA,"piptatherum_songaricum"
"Piptocarpha","tetrantha",NA,"piptocarpha_tetrantha"
"Piptochaetium","avenaceum","native","piptochaetium_avenaceum"
"Piptochaetium","avenacioides","native","piptochaetium_avenacioides"
"Piptochaetium","bicolor",NA,"piptochaetium_bicolor"
"Piptochaetium","fimbriatum","native","piptochaetium_fimbriatum"
"Piptochaetium","lasianthum",NA,"piptochaetium_lasianthum"
"Piptochaetium","lejopodum",NA,"piptochaetium_lejopodum"
"Piptochaetium","montevidense",NA,"piptochaetium_montevidense"
"Piptochaetium","napostaense",NA,"piptochaetium_napostaense"
"Piptochaetium","pringlei","native","piptochaetium_pringlei"
"Piptochaetium","setosum","exotic","piptochaetium_setosum"
"Piptochaetium","stipoides","exotic","piptochaetium_stipoides"
"Piptocoma","acevedoi",NA,"piptocoma_acevedoi"
"Piptocoma","antillana",NA,"piptocoma_antillana"
"Pipturus","albidus",NA,"pipturus_albidus"
"Pipturus","argenteus",NA,"pipturus_argenteus"
"Pipturus","forbesii",NA,"pipturus_forbesii"
"Pipturus","kauaiensis",NA,"pipturus_kauaiensis"
"Pipturus","ruber",NA,"pipturus_ruber"
"Pireella","cymbifolia",NA,"pireella_cymbifolia"
"Pireella","pohlii",NA,"pireella_pohlii"
"Piriqueta","cistoides","native","piriqueta_cistoides"
"Piriqueta","racemosa",NA,"piriqueta_racemosa"
"Piriqueta","viscosa",NA,"piriqueta_viscosa"
"Piscidia","carthagenensis",NA,"piscidia_carthagenensis"
"Piscidia","mollis",NA,"piscidia_mollis"
"Piscidia","piscipula","native","piscidia_piscipula"
"Pisonia","aculeata","native","pisonia_aculeata"
"Pisonia","albida",NA,"pisonia_albida"
"Pisonia","brunoniana",NA,"pisonia_brunoniana"
"Pisonia","capitata","native","pisonia_capitata"
"Pisonia","floridana","native","pisonia_floridana"
"Pisonia","grandis",NA,"pisonia_grandis"
"Pisonia","rotundata","native","pisonia_rotundata"
"Pisonia","sandwicensis",NA,"pisonia_sandwicensis"
"Pisonia","subcordata",NA,"pisonia_subcordata"
"Pisonia","umbellifera",NA,"pisonia_umbellifera"
"Pisonia","wagneriana",NA,"pisonia_wagneriana"
"Pistacia","atlantica","exotic","pistacia_atlantica"
"Pistacia","chinensis","exotic","pistacia_chinensis"
"Pistacia","lentiscus",NA,"pistacia_lentiscus"
"Pistacia","mexicana","native","pistacia_mexicana"
"Pistacia","terebinthus",NA,"pistacia_terebinthus"
"Pistacia","vera",NA,"pistacia_vera"
"Pistia","stratiotes","native","pistia_stratiotes"
"Pisum","elatius",NA,"pisum_elatius"
"Pisum","fulvum","exotic","pisum_fulvum"
"Pisum","sativum","exotic","pisum_sativum"
"Pisum","syriacum",NA,"pisum_syriacum"
"Pitcairnia","angustifolia",NA,"pitcairnia_angustifolia"
"Pithecellobium","dulce","exotic","pithecellobium_dulce"
"Pithecellobium","jiringa",NA,"pithecellobium_jiringa"
"Pithecellobium","keyense","native","pithecellobium_keyense"
"Pithecellobium","unguis-cati","native","pithecellobium_unguis-cati"
"Pithecoctenium","crucigerum","exotic","pithecoctenium_crucigerum"
"Pittosporum","argentifolium",NA,"pittosporum_argentifolium"
"Pittosporum","confertiflorum",NA,"pittosporum_confertiflorum"
"Pittosporum","crassifolium","exotic","pittosporum_crassifolium"
"Pittosporum","flocculosum",NA,"pittosporum_flocculosum"
"Pittosporum","gayanum",NA,"pittosporum_gayanum"
"Pittosporum","glabrum",NA,"pittosporum_glabrum"
"Pittosporum","halophilum",NA,"pittosporum_halophilum"
"Pittosporum","hawaiiense",NA,"pittosporum_hawaiiense"
"Pittosporum","hosmeri",NA,"pittosporum_hosmeri"
"Pittosporum","kauaiense",NA,"pittosporum_kauaiense"
"Pittosporum","monae",NA,"pittosporum_monae"
"Pittosporum","napaliense",NA,"pittosporum_napaliense"
"Pittosporum","pentandrum","exotic","pittosporum_pentandrum"
"Pittosporum","ralphii",NA,"pittosporum_ralphii"
"Pittosporum","resiniferum",NA,"pittosporum_resiniferum"
"Pittosporum","tenuifolium","exotic","pittosporum_tenuifolium"
"Pittosporum","terminalioides",NA,"pittosporum_terminalioides"
"Pittosporum","tobira","exotic","pittosporum_tobira"
"Pittosporum","undulatum","exotic","pittosporum_undulatum"
"Pittosporum","viridiflorum",NA,"pittosporum_viridiflorum"
"Pityopsis","aspera","native","pityopsis_aspera"
"Pityopsis","falcata","native","pityopsis_falcata"
"Pityopsis","flexuosa","native","pityopsis_flexuosa"
"Pityopsis","graminifolia","native","pityopsis_graminifolia"
"Pityopsis","oligantha","native","pityopsis_oligantha"
"Pityopsis","pinifolia","native","pityopsis_pinifolia"
"Pityopsis","ruthii","native","pityopsis_ruthii"
"Pityopus","californica","native","pityopus_californica"
"Pityrogramma","austroamericana",NA,"pityrogramma_austroamericana"
"Pityrogramma","calomelanos","exotic","pityrogramma_calomelanos"
"Pityrogramma","chrysophylla",NA,"pityrogramma_chrysophylla"
"Pityrogramma","ebenea",NA,"pityrogramma_ebenea"
"Pityrogramma","mackenneyi",NA,"pityrogramma_mackenneyi"
"Pityrogramma","sulphurea",NA,"pityrogramma_sulphurea"
"Pityrogramma","trifoliata","native","pityrogramma_trifoliata"
"Placidiopsis","cervinula",NA,"placidiopsis_cervinula"
"Placidiopsis","cinerascens",NA,"placidiopsis_cinerascens"
"Placidiopsis","minor",NA,"placidiopsis_minor"
"Placidiopsis","pseudocinerea",NA,"placidiopsis_pseudocinerea"
"Placopsis","cribellans",NA,"placopsis_cribellans"
"Placopsis","gelida",NA,"placopsis_gelida"
"Placopsis","roseonigra",NA,"placopsis_roseonigra"
"Placynthiella","hyporhoda",NA,"placynthiella_hyporhoda"
"Placynthiella","icmalea",NA,"placynthiella_icmalea"
"Placynthiella","oligotropha",NA,"placynthiella_oligotropha"
"Placynthiella","uliginosa",NA,"placynthiella_uliginosa"
"Placynthium","asperellum",NA,"placynthium_asperellum"
"Placynthium","flabellosum",NA,"placynthium_flabellosum"
"Placynthium","nigrum",NA,"placynthium_nigrum"
"Placynthium","petersii",NA,"placynthium_petersii"
"Placynthium","stenophyllum",NA,"placynthium_stenophyllum"
"Placynthium","subradiatum",NA,"placynthium_subradiatum"
"Plagiobothrys","acanthocarpus","native","plagiobothrys_acanthocarpus"
"Plagiobothrys","arizonicus","native","plagiobothrys_arizonicus"
"Plagiobothrys","austiniae","native","plagiobothrys_austiniae"
"Plagiobothrys","bracteatus","native","plagiobothrys_bracteatus"
"Plagiobothrys","canescens","native","plagiobothrys_canescens"
"Plagiobothrys","chorisianus","native","plagiobothrys_chorisianus"
"Plagiobothrys","collinus","native","plagiobothrys_collinus"
"Plagiobothrys","distantiflorus","native","plagiobothrys_distantiflorus"
"Plagiobothrys","figuratus","native","plagiobothrys_figuratus"
"Plagiobothrys","fulvus","native","plagiobothrys_fulvus"
"Plagiobothrys","glaber","native","plagiobothrys_glaber"
"Plagiobothrys","glomeratus","native","plagiobothrys_glomeratus"
"Plagiobothrys","glyptocarpus","native","plagiobothrys_glyptocarpus"
"Plagiobothrys","greenei","native","plagiobothrys_greenei"
"Plagiobothrys","hirtus","native","plagiobothrys_hirtus"
"Plagiobothrys","hispidus","native","plagiobothrys_hispidus"
"Plagiobothrys","humistratus","native","plagiobothrys_humistratus"
"Plagiobothrys","hystriculus","native","plagiobothrys_hystriculus"
"Plagiobothrys","infectivus","native","plagiobothrys_infectivus"
"Plagiobothrys","jonesii","native","plagiobothrys_jonesii"
"Plagiobothrys","kingii","native","plagiobothrys_kingii"
"Plagiobothrys","lamprocarpus","native","plagiobothrys_lamprocarpus"
"Plagiobothrys","leptocladus","native","plagiobothrys_leptocladus"
"Plagiobothrys","lithocaryus","native","plagiobothrys_lithocaryus"
"Plagiobothrys","mollis","native","plagiobothrys_mollis"
"Plagiobothrys","myosotoides","native","plagiobothrys_myosotoides"
"Plagiobothrys","nothofulvus","native","plagiobothrys_nothofulvus"
"Plagiobothrys","orientalis",NA,"plagiobothrys_orientalis"
"Plagiobothrys","parishii","native","plagiobothrys_parishii"
"Plagiobothrys","pringlei","native","plagiobothrys_pringlei"
"Plagiobothrys","reticulatus","native","plagiobothrys_reticulatus"
"Plagiobothrys","salsus","native","plagiobothrys_salsus"
"Plagiobothrys","scouleri","native","plagiobothrys_scouleri"
"Plagiobothrys","scriptus","native","plagiobothrys_scriptus"
"Plagiobothrys","shastensis","native","plagiobothrys_shastensis"
"Plagiobothrys","stipitatus","native","plagiobothrys_stipitatus"
"Plagiobothrys","strictus","native","plagiobothrys_strictus"
"Plagiobothrys","tenellus","native","plagiobothrys_tenellus"
"Plagiobothrys","tener","native","plagiobothrys_tener"
"Plagiobothrys","torreyi","native","plagiobothrys_torreyi"
"Plagiobothrys","trachycarpus","native","plagiobothrys_trachycarpus"
"Plagiobothrys","uncinatus","native","plagiobothrys_uncinatus"
"Plagiobryum","demissum",NA,"plagiobryum_demissum"
"Plagiobryum","zieri",NA,"plagiobryum_zieri"
"Plagiochasma","crenulatum",NA,"plagiochasma_crenulatum"
"Plagiochasma","cuneatum",NA,"plagiochasma_cuneatum"
"Plagiochasma","intermedium",NA,"plagiochasma_intermedium"
"Plagiochasma","landii",NA,"plagiochasma_landii"
"Plagiochasma","rupestre",NA,"plagiochasma_rupestre"
"Plagiochasma","wrightii",NA,"plagiochasma_wrightii"
"Plagiochila","acanthophylla",NA,"plagiochila_acanthophylla"
"Plagiochila","arctica",NA,"plagiochila_arctica"
"Plagiochila","aspleniformis",NA,"plagiochila_aspleniformis"
"Plagiochila","asplenioides",NA,"plagiochila_asplenioides"
"Plagiochila","austini",NA,"plagiochila_austini"
"Plagiochila","caduciloba",NA,"plagiochila_caduciloba"
"Plagiochila","columbiana",NA,"plagiochila_columbiana"
"Plagiochila","corniculata",NA,"plagiochila_corniculata"
"Plagiochila","diffusa",NA,"plagiochila_diffusa"
"Plagiochila","dubia",NA,"plagiochila_dubia"
"Plagiochila","euryphyllon",NA,"plagiochila_euryphyllon"
"Plagiochila","floridana",NA,"plagiochila_floridana"
