"site","plot","event","year","doy","date","genus","species","scrub","varetc","cult","precintra","precinter"
"concord",NA,"ffd",1878,131,"1878-05-11","Smilacina","racemosa",0,NA,NA,7275,1
"concord",NA,"ffd",1878,209,"1878-07-28","Solanum","dulcamara",0,NA,NA,8083,3
"concord",NA,"ffd",1878,216,"1878-08-04","Solidago","canadensis",0,NA,NA,9509,4
"concord",NA,"ffd",1878,206,"1878-07-25","Solidago","graminifolia",0,NA,NA,8024,5
"concord",NA,"ffd",1878,188,"1878-07-07","Triodanis","perfoliata",2,NA,NA,8780,6
"concord",NA,"ffd",1878,160,"1878-06-09","Spergula","arvensis",0,NA,NA,8001,4
"concord",NA,"ffd",1878,180,"1878-06-29","Spiraea","alba",2,NA,NA,8779,3
"concord",NA,"ffd",1878,195,"1878-07-14","Spiraea","tomentosa",0,NA,NA,7274,7
"concord",NA,"ffd",1878,216,"1878-08-04","Spiranthes","gracilis",0,NA,NA,8055,4
"concord",NA,"ffd",1878,121,"1878-05-01","Stellaria","media",0,NA,NA,7323,3
"concord",NA,"ffd",1878,209,"1878-07-28","Tanacetum","vulgare",0,NA,NA,8785,3
"concord",NA,"ffd",1878,117,"1878-04-27","Taraxacum","officinale",0,NA,NA,7314,4
"concord",NA,"ffd",1878,206,"1878-07-25","Tephrosia","virginiana",0,NA,NA,7680,5
"concord",NA,"ffd",1878,201,"1878-07-20","Thalictrum","polygamum",1,NA,NA,8808,6
"concord",NA,"ffd",1878,130,"1878-05-10","Trientalis","borealis",2,NA,NA,7296,1
"concord",NA,"ffd",1878,195,"1878-07-14","Trifolium","aureum",2,NA,NA,8080,7
"concord",NA,"ffd",1878,201,"1878-07-20","Trifolium","arvense",0,NA,NA,8791,6
"concord",NA,"ffd",1878,146,"1878-05-26","Trifolium","pratense",0,NA,NA,8033,7
"concord",NA,"ffd",1878,146,"1878-05-26","Trifolium","repens",0,NA,NA,8032,7
"concord",NA,"ffd",1878,125,"1878-05-05","Trillium","cernuum",0,NA,NA,7291,1
"concord",NA,"ffd",1878,125,"1878-05-05","Uvularia","sessilifolia",1,NA,NA,7297,1
"concord",NA,"ffd",1878,124,"1878-05-04","Vaccinium","angustifolium",0,NA,NA,7300,1
"concord",NA,"ffd",1878,134,"1878-05-14","Vaccinium","corymbosum",0,NA,NA,7304,1
"concord",NA,"ffd",1878,129,"1878-05-09","Vaccinium","vacillans",0,NA,NA,8027,4
"concord",NA,"ffd",1878,146,"1878-05-26","Veratrum","viride",0,NA,NA,8734,7
"concord",NA,"ffd",1878,201,"1878-07-20","Verbena","hastata",0,NA,NA,8034,6
"concord",NA,"ffd",1878,209,"1878-07-28","Veronica","scutellata",0,NA,NA,8084,3
"concord",NA,"ffd",1878,139,"1878-05-19","Veronica","serpyllifolia",0,NA,NA,7677,1
"concord",NA,"ffd",1878,195,"1878-07-14","Vicia","cracca",0,NA,NA,8811,7
"concord",NA,"ffd",1878,111,"1878-04-21","Viola","blanda",0,NA,NA,8391,7
"concord",NA,"ffd",1878,125,"1878-05-05","Viola","conspersa",2,NA,NA,7298,1
"concord",NA,"ffd",1878,111,"1878-04-21","Viola","cucullata",0,NA,NA,7293,7
"concord",NA,"ffd",1878,130,"1878-05-10","Viola","lanceolata",0,NA,NA,7302,1
"concord",NA,"ffd",1878,123,"1878-05-03","Viola","pedata",0,NA,NA,7301,1
"concord",NA,"ffd",1878,137,"1878-05-17","Viola","pubescens",0,NA,NA,7306,3
"concord",NA,"ffd",1888,134,"1888-05-13","Acer","negundo",0,NA,NA,NA,5
"concord",NA,"ffd",1888,148,"1888-05-27","Acer","pensylvanicum",0,NA,NA,NA,1
"concord",NA,"ffd",1888,162,"1888-06-10","Achillea","millefolium",0,NA,NA,3608,2
"concord",NA,"ffd",1888,155,"1888-06-03","Actaea","pachypoda",0,NA,NA,11318,1
"concord",NA,"ffd",1888,204,"1888-07-22","Aegopodium","podagraria",0,NA,NA,3661,1
"concord",NA,"ffd",1888,225,"1888-08-12","Alisma","triviale",2,NA,NA,11700,7
"concord",NA,"ffd",1888,180,"1888-06-28","Allium","canadense",1,NA,NA,11344,1
"concord",NA,"ffd",1888,134,"1888-05-13","Amelanchier","canadensis",0,NA,NA,3669,5
"concord",NA,"ffd",1888,218,"1888-08-05","Anaphalis","margaritacea",0,NA,NA,3654,3
"concord",NA,"ffd",1888,148,"1888-05-27","Andromeda","glaucophylla",0,NA,NA,10941,1
"concord",NA,"ffd",1888,119,"1888-04-28","Anemone","quinquefolia",0,NA,NA,3660,1
"concord",NA,"ffd",1888,208,"1888-07-26","Anemone","virginiana",0,NA,NA,12447,1
"concord",NA,"ffd",1888,126,"1888-05-05","Anemonella","thalictroides",1,NA,NA,3667,5
"concord",NA,"ffd",1888,169,"1888-06-17","Angelica","atropurpurea",0,NA,NA,12429,1
"concord",NA,"ffd",1888,185,"1888-07-03","Anthemis","cotula",0,NA,NA,3656,2
"concord",NA,"ffd",1888,239,"1888-08-26","Apios","americana",0,NA,NA,11708,3
"concord",NA,"ffd",1888,176,"1888-06-24","Apocynum","androsaemifolium",0,NA,NA,12427,1
"concord",NA,"ffd",1888,251,"1888-09-07","Apocynum","cannabinum",0,NA,NA,3670,1
"concord",NA,"ffd",1888,120,"1888-04-29","Aquilegia","canadensis",0,NA,NA,3651,1
"concord",NA,"ffd",1888,183,"1888-07-01","Aralia","hispida",0,NA,NA,10965,2
"concord",NA,"ffd",1888,148,"1888-05-27","Aralia","nudicaulis",0,NA,NA,10969,1
"concord",NA,"ffd",1888,218,"1888-08-05","Arctium","minus",0,NA,NA,11692,3
"concord",NA,"ffd",1888,153,"1888-06-01","Arenaria","lateriflora",0,NA,NA,10946,3
"concord",NA,"ffd",1888,155,"1888-06-03","Arethusa","bulbosa",0,NA,NA,3668,1
"concord",NA,"ffd",1888,139,"1888-05-18","Arisaema","atrorubens",0,NA,NA,3666,1
"concord",NA,"ffd",1888,162,"1888-06-10","Armoracia","rusticana",2,NA,NA,3668,2
"concord",NA,"ffd",1888,134,"1888-05-13","Asarum","canadense",0,NA,NA,NA,5
"concord",NA,"ffd",1888,202,"1888-07-20","Asclepias","incarnata",0,NA,NA,11697,2
"concord",NA,"ffd",1888,176,"1888-06-24","Asclepias","syriaca",0,NA,NA,11677,1
"concord",NA,"ffd",1888,175,"1888-06-23","Asparagus","officinalis",0,NA,NA,10953,1
"concord",NA,"ffd",1888,204,"1888-07-22","Aster","cordifolius",0,NA,NA,11676,1
"concord",NA,"ffd",1888,225,"1888-08-12","Aster","dumosus",0,NA,NA,3661,7
"concord",NA,"ffd",1888,204,"1888-07-22","Doellingeria","infirma",2,NA,NA,NA,1
"concord",NA,"ffd",1888,215,"1888-08-02","Aster","linariifolius",0,NA,NA,11674,1
"concord",NA,"ffd",1888,204,"1888-07-22","Aster","macrophyllus",0,NA,NA,11673,1
"concord",NA,"ffd",1888,246,"1888-09-02","Aster","patens",0,NA,NA,11714,5
"concord",NA,"ffd",1888,225,"1888-08-12","Aster","radula",0,NA,NA,12439,7
"concord",NA,"ffd",1888,225,"1888-08-12","Aster","umbellatus",0,NA,NA,3661,7
"concord",NA,"ffd",1888,241,"1888-08-28","Aster","vimineus",0,NA,NA,11702,1
"concord",NA,"ffd",1888,197,"1888-07-15","Baptisia","tinctoria",0,NA,NA,3643,2
"concord",NA,"ffd",1888,155,"1888-06-03","Berberis","vulgaris",0,NA,NA,10963,1
"concord",NA,"ffd",1888,250,"1888-09-06","Bidens","cernua",0,NA,NA,NA,4
"concord",NA,"ffd",1888,250,"1888-09-06","Bidens","frondosa",0,NA,NA,12426,4
"concord",NA,"ffd",1888,253,"1888-09-09","Bidens","laevis",2,NA,NA,11326,1
"concord",NA,"ffd",1888,190,"1888-07-08","Brasenia","schreberi",0,NA,NA,12416,1
"concord",NA,"ffd",1888,148,"1888-05-27","Calla","palustris",0,NA,NA,NA,1
"concord",NA,"ffd",1888,181,"1888-06-29","Calopogon","pulchellus",1,NA,NA,12427,1
"concord",NA,"ffd",1888,117,"1888-04-26","Caltha","palustris",0,NA,NA,3658,14
"concord",NA,"ffd",1888,195,"1888-07-13","Campanula","rotundifolia",0,NA,NA,NA,5
"concord",NA,"ffd",1888,127,"1888-05-06","Capsella","bursa-pastoris",0,NA,NA,3661,1
"concord",NA,"ffd",1888,214,"1888-08-01","Senna","hebecarpa",2,NA,NA,11036,1
"concord",NA,"ffd",1888,145,"1888-05-24","Castilleja","coccinea",0,NA,NA,3641,1
"concord",NA,"ffd",1888,183,"1888-07-01","Ceanothus","americanus",0,NA,NA,12420,2
"concord",NA,"ffd",1888,169,"1888-06-17","Celastrus","scandens",0,NA,NA,3668,1
"concord",NA,"ffd",1888,204,"1888-07-22","Cephalanthus","occidentalis",0,NA,NA,3655,1
"concord",NA,"ffd",1888,136,"1888-05-15","Cerastium","vulgatum",0,NA,NA,3650,2
"concord",NA,"ffd",1888,127,"1888-05-06","Chamaedaphne","calyculata",0,NA,NA,3668,1
"concord",NA,"ffd",1888,147,"1888-05-26","Chelidonium","majus",0,NA,NA,10970,1
"concord",NA,"ffd",1888,225,"1888-08-12","Chelone","glabra",0,NA,NA,11688,7
"concord",NA,"ffd",1888,190,"1888-07-08","Chimaphila","umbellata",0,NA,NA,11686,1
"concord",NA,"ffd",1888,156,"1888-06-04","Chrysanthemum","leucanthemum",0,NA,NA,3632,1
"concord",NA,"ffd",1888,190,"1888-07-08","Cichorium","intybus",0,NA,NA,3641,1
"concord",NA,"ffd",1888,190,"1888-07-08","Cicuta","maculata",0,NA,NA,12431,1
"concord",NA,"ffd",1888,179,"1888-06-27","Circaea","quadrisulcata",0,NA,NA,3636,3
"concord",NA,"ffd",1888,204,"1888-07-22","Cirsium","arvense",0,NA,NA,11696,1
"concord",NA,"ffd",1888,218,"1888-08-05","Cirsium","vulgare",0,NA,NA,11690,3
"concord",NA,"ffd",1888,218,"1888-08-05","Clematis","virginiana",0,NA,NA,3654,3
"concord",NA,"ffd",1888,215,"1888-08-02","Clethra","alnifolia",0,NA,NA,3658,1
"concord",NA,"ffd",1888,155,"1888-06-03","Clintonia","borealis",0,NA,NA,3659,1
"concord",NA,"ffd",1888,153,"1888-06-01","Comandra","umbellata",0,NA,NA,10967,3
"concord",NA,"ffd",1888,179,"1888-06-27","Convolvulus","sepium",0,NA,NA,11638,3
"concord",NA,"ffd",1888,141,"1888-05-20","Coptis","trifolia",2,NA,NA,11328,2
"concord",NA,"ffd",1888,218,"1888-08-05","Corallorhiza","maculata",0,NA,NA,11315,3
"concord",NA,"ffd",1888,162,"1888-06-10","Cornus","alternifolia",0,NA,NA,11688,2
"concord",NA,"ffd",1888,150,"1888-05-29","Cornus","canadensis",0,NA,NA,10958,2
"concord",NA,"ffd",1888,176,"1888-06-24","Cornus","racemosa",2,NA,NA,12428,1
"concord",NA,"ffd",1888,169,"1888-06-17","Cornus","rugosa",2,NA,NA,12424,1
"concord",NA,"ffd",1888,176,"1888-06-24","Cornus","stolonifera",0,NA,NA,11341,1
"concord",NA,"ffd",1888,150,"1888-05-29","Corydalis","sempervirens",2,NA,NA,12766,2
"concord",NA,"ffd",1888,232,"1888-08-19","Crotalaria","sagittalis",1,NA,NA,11706,7
"concord",NA,"ffd",1888,232,"1888-08-19","Cuscuta","gronovii",0,NA,NA,11705,7
"concord",NA,"ffd",1888,148,"1888-05-27","Cypripedium","acaule",1,NA,NA,3646,1
"concord",NA,"ffd",1888,211,"1888-07-29","Daucus","carota",0,NA,NA,11702,1
"concord",NA,"ffd",1888,225,"1888-08-12","Desmodium","canadense",0,NA,NA,10959,7
"concord",NA,"ffd",1888,207,"1888-07-25","Desmodium","marilandicum",0,NA,NA,10928,1
"concord",NA,"ffd",1888,225,"1888-08-12","Desmodium","nudiflorum",0,NA,NA,12437,7
"concord",NA,"ffd",1888,210,"1888-07-28","Desmodium","rotundifolium",0,NA,NA,11307,1
"concord",NA,"ffd",1888,171,"1888-06-19","Diervilla","lonicera",0,NA,NA,3622,1
"concord",NA,"ffd",1888,202,"1888-07-20","Drosera","intermedia",0,NA,NA,11695,2
"concord",NA,"ffd",1888,118,"1888-04-27","Epigaea","repens",0,NA,NA,3680,1
"concord",NA,"ffd",1888,183,"1888-07-01","Epilobium","angustifolium",0,NA,NA,3640,2
"concord",NA,"ffd",1888,218,"1888-08-05","Epilobium","coloratum",0,NA,NA,10996,3
"concord",NA,"ffd",1888,183,"1888-07-01","Erigeron","canadensis",0,NA,NA,11658,2
"concord",NA,"ffd",1888,218,"1888-08-05","Erigeron","philadelphicus",1,NA,NA,NA,3
"concord",NA,"ffd",1888,169,"1888-06-17","Erigeron","pulchellus",0,NA,NA,3668,1
"concord",NA,"ffd",1888,218,"1888-08-05","Eupatorium","dubium",0,NA,NA,11687,3
"concord",NA,"ffd",1888,218,"1888-08-05","Eupatorium","perfoliatum",1,NA,NA,12442,3
"concord",NA,"ffd",1888,146,"1888-05-25","Euphorbia","cyparissias",0,NA,NA,10941,1
"concord",NA,"ffd",1888,162,"1888-06-10","Galium","trifidum",0,NA,NA,3633,2
"concord",NA,"ffd",1888,169,"1888-06-17","Galium","triflorum",0,NA,NA,3609,1
"concord",NA,"ffd",1888,218,"1888-08-05","Gaultheria","procumbens",2,NA,NA,3658,3
"concord",NA,"ffd",1888,162,"1888-06-10","Gaylussacia","baccata",2,NA,NA,10980,2
"concord",NA,"ffd",1888,251,"1888-09-07","Gentiana","andrewsii",0,NA,NA,NA,1
"concord",NA,"ffd",1888,267,"1888-09-23","Gentiana","crinita",0,NA,NA,NA,14
"concord",NA,"ffd",1888,148,"1888-05-27","Geranium","maculatum",0,NA,NA,3661,1
"concord",NA,"ffd",1888,179,"1888-06-27","Geranium","robertianum",0,NA,NA,NA,3
"concord",NA,"ffd",1888,225,"1888-08-12","Gerardia","paupercula",0,NA,NA,11688,7
"concord",NA,"ffd",1888,232,"1888-08-19","Gerardia","pedicularia",0,NA,NA,10953,7
"concord",NA,"ffd",1888,204,"1888-07-22","Geum","canadense",1,NA,NA,11329,1
"concord",NA,"ffd",1888,150,"1888-05-29","Geum","rivale",0,NA,NA,10950,2
"concord",NA,"ffd",1888,232,"1888-08-19","Gnaphalium","obtusifolium",0,NA,NA,NA,7
"concord",NA,"ffd",1888,252,"1888-09-08","Gnaphalium","uliginosum",0,NA,NA,12483,1
"concord",NA,"ffd",1888,240,"1888-08-27","Goodyera","pubescens",0,NA,NA,3680,1
"concord",NA,"ffd",1888,183,"1888-07-01","Gratiola","aurea",0,NA,NA,3626,2
"concord",NA,"ffd",1888,232,"1888-08-19","Habenaria","clavellata",1,NA,NA,11693,7
"concord",NA,"ffd",1888,176,"1888-06-24","Habenaria","fimbriata",1,NA,NA,3652,1
"concord",NA,"ffd",1888,181,"1888-06-29","Habenaria","flava",1,NA,NA,3617,1
"concord",NA,"ffd",1888,202,"1888-07-20","Habenaria","lacera",1,NA,NA,3645,2
"concord",NA,"ffd",1888,213,"1888-07-31","Habenaria","orbiculata",1,NA,NA,NA,2
"concord",NA,"ffd",1888,203,"1888-07-21","Habenaria","psycodes",1,NA,NA,3646,1
"concord",NA,"ffd",1888,267,"1888-09-23","Hamamelis","virginiana",0,NA,NA,NA,14
"concord",NA,"ffd",1888,209,"1888-07-27","Hedeoma","pulegioides",0,NA,NA,3649,1
"concord",NA,"ffd",1888,236,"1888-08-23","Hibiscus","moscheutos",2,NA,NA,12436,3
"concord",NA,"ffd",1888,246,"1888-09-02","Hieracium","canadense",0,NA,NA,11704,5
"concord",NA,"ffd",1888,174,"1888-06-22","Hieracium","paniculatum",0,NA,NA,11649,2
"concord",NA,"ffd",1888,246,"1888-09-02","Hieracium","scabrum",0,NA,NA,11715,5
"concord",NA,"ffd",1888,169,"1888-06-17","Hieracium","venosum",0,NA,NA,10952,1
"concord",NA,"ffd",1888,120,"1888-04-29","Houstonia","caerulea",0,NA,NA,3661,1
"concord",NA,"ffd",1888,204,"1888-07-22","Hypericum","canadense",0,NA,NA,11695,1
"concord",NA,"ffd",1888,200,"1888-07-18","Hypericum","ellipticum",1,NA,NA,3664,2
"concord",NA,"ffd",1888,204,"1888-07-22","Hypericum","gentianoides",2,NA,NA,11687,1
"concord",NA,"ffd",1888,183,"1888-07-01","Hypericum","perforatum",0,NA,NA,3647,2
"concord",NA,"ffd",1888,183,"1888-07-01","Hypericum","punctatum",0,NA,NA,3634,2
"concord",NA,"ffd",1888,225,"1888-08-12","Hypericum","virginicum",0,NA,NA,10959,7
"concord",NA,"ffd",1888,156,"1888-06-04","Hypoxis","hirsuta",2,NA,NA,3662,1
"concord",NA,"ffd",1888,179,"1888-06-27","Ilex","verticillata",0,NA,NA,3643,3
"concord",NA,"ffd",1888,225,"1888-08-12","Impatiens","capensis",0,NA,NA,3676,7
"concord",NA,"ffd",1888,218,"1888-08-05","Inula","helenium",0,NA,NA,3654,3
"concord",NA,"ffd",1888,157,"1888-06-05","Iris","prismatica",0,NA,NA,3632,1
"concord",NA,"ffd",1888,169,"1888-06-17","Iris","pseudacorus",1,NA,NA,NA,1
"concord",NA,"ffd",1888,162,"1888-06-10","Iris","versicolor",0,NA,NA,3637,2
"concord",NA,"ffd",1888,162,"1888-06-10","Kalmia","angustifolia",0,NA,NA,3661,2
"concord",NA,"ffd",1888,174,"1888-06-22","Kalmia","latifolia",0,NA,NA,3650,2
"concord",NA,"ffd",1888,141,"1888-05-20","Kalmia","polifolia",2,NA,NA,10961,2
"concord",NA,"ffd",1888,155,"1888-06-03","Krigia","virginica",1,NA,NA,10969,1
"concord",NA,"ffd",1888,204,"1888-07-22","Lactuca","canadensis",0,NA,NA,12448,1
"concord",NA,"ffd",1888,148,"1888-05-27","Ledum","groenlandicum",0,NA,NA,10955,1
"concord",NA,"ffd",1888,176,"1888-06-24","Leontodon","autumnalis",1,NA,NA,3668,1
"concord",NA,"ffd",1888,183,"1888-07-01","Leonurus","cardiaca",0,NA,NA,12430,2
"concord",NA,"ffd",1888,172,"1888-06-20","Lepidium","virginicum",0,NA,NA,12075,1
"concord",NA,"ffd",1888,186,"1888-07-04","Lilium","canadense",0,NA,NA,3656,1
"concord",NA,"ffd",1888,197,"1888-07-15","Lilium","philadelphicum",1,NA,NA,3654,2
"concord",NA,"ffd",1888,170,"1888-06-18","Linaria","canadensis",0,NA,NA,3669,1
"concord",NA,"ffd",1888,204,"1888-07-22","Linaria","vulgaris",0,NA,NA,3661,1
"concord",NA,"ffd",1888,127,"1888-05-06","Lindera","benzoin",0,NA,NA,3668,1
"concord",NA,"ffd",1888,164,"1888-06-12","Linnaea","borealis",0,NA,NA,11690,2
"concord",NA,"ffd",1888,218,"1888-08-05","Lobelia","cardinalis",0,NA,NA,3658,3
"concord",NA,"ffd",1888,218,"1888-08-05","Lobelia","inflata",0,NA,NA,11705,3
"concord",NA,"ffd",1888,183,"1888-07-01","Lobelia","spicata",0,NA,NA,3626,2
"concord",NA,"ffd",1888,157,"1888-06-05","Lupinus","perennis",0,NA,NA,3656,1
"concord",NA,"ffd",1888,202,"1888-07-20","Lycopus","americanus",0,NA,NA,3653,2
"concord",NA,"ffd",1888,176,"1888-06-24","Lyonia","ligustrina",0,NA,NA,3647,1
"concord",NA,"ffd",1888,204,"1888-07-22","Lysimachia","hybrida",2,NA,NA,11704,1
"concord",NA,"ffd",1888,170,"1888-06-18","Lysimachia","quadrifolia",0,NA,NA,3641,1
"concord",NA,"ffd",1888,197,"1888-07-15","Lysimachia","terrestris",0,NA,NA,3673,2
"concord",NA,"ffd",1888,153,"1888-06-01","Maianthemum","canadense",0,NA,NA,3675,3
"concord",NA,"ffd",1888,155,"1888-06-03","Medeola","virginiana",0,NA,NA,12785,1
"concord",NA,"ffd",1888,236,"1888-08-23","Megalodonta","beckii",0,NA,NA,12441,3
"concord",NA,"ffd",1888,183,"1888-07-01","Melampyrum","lineare",0,NA,NA,12057,2
"concord",NA,"ffd",1888,211,"1888-07-29","Mentha","piperita",0,NA,NA,12401,1
"concord",NA,"ffd",1888,145,"1888-05-24","Menyanthes","trifoliata",0,NA,NA,11691,1
"concord",NA,"ffd",1888,204,"1888-07-22","Mimulus","ringens",0,NA,NA,3647,1
"concord",NA,"ffd",1888,179,"1888-06-27","Mitchella","repens",0,NA,NA,12419,3
"concord",NA,"ffd",1888,210,"1888-07-28","Monarda","didyma",0,NA,NA,NA,1
"concord",NA,"ffd",1888,183,"1888-07-01","Moneses","uniflora",2,NA,NA,NA,2
"concord",NA,"ffd",1888,233,"1888-08-20","Monotropa","hypopithys",2,NA,NA,3676,1
"concord",NA,"ffd",1888,211,"1888-07-29","Monotropa","uniflora",0,NA,NA,3654,1
"concord",NA,"ffd",1888,157,"1888-06-05","Myosotis","laxa",2,NA,NA,11703,1
"concord",NA,"ffd",1888,120,"1888-04-29","Myrica","gale",0,NA,NA,11312,1
"concord",NA,"ffd",1888,155,"1888-06-03","Nasturtium","officinale",0,NA,NA,NA,1
"concord",NA,"ffd",1888,154,"1888-06-02","Nemopanthes","mucronata",2,NA,NA,10975,1
"concord",NA,"ffd",1888,190,"1888-07-08","Nepeta","cataria",0,NA,NA,3633,1
"concord",NA,"ffd",1888,239,"1888-08-26","Nuphar","microphyllum",0,NA,NA,11765,3
"concord",NA,"ffd",1888,202,"1888-07-20","Nymphoides","cordata",0,NA,NA,12453,2
"concord",NA,"ffd",1888,162,"1888-06-10","Oenothera","biennis",0,NA,NA,12402,2
"concord",NA,"ffd",1888,160,"1888-06-08","Oxalis","europaea",0,NA,NA,10968,3
"concord",NA,"ffd",1888,169,"1888-06-17","Oxalis","violacea",0,NA,NA,10977,1
"concord",NA,"ffd",1888,204,"1888-07-22","Parthenocissus","quinquefolia",0,NA,NA,11328,1
"concord",NA,"ffd",1888,176,"1888-06-24","Pastinaca","sativa",0,NA,NA,3616,1
"concord",NA,"ffd",1888,138,"1888-05-17","Pedicularis","canadensis",0,NA,NA,3657,2
"concord",NA,"ffd",1888,225,"1888-08-12","Penthorum","sedoides",0,NA,NA,11700,7
"concord",NA,"ffd",1888,206,"1888-07-24","Phryma","leptostachya",0,NA,NA,NA,2
"concord",NA,"ffd",1888,197,"1888-07-15","Phytolacca","americana",0,NA,NA,12434,2
"concord",NA,"ffd",1888,211,"1888-07-29","Plantago","lanceolata",0,NA,NA,12470,1
"concord",NA,"ffd",1888,155,"1888-06-03","Podophyllum","peltatum",0,NA,NA,NA,1
"concord",NA,"ffd",1888,171,"1888-06-19","Pogonia","ophioglossoides",1,NA,NA,11312,1
"concord",NA,"ffd",1888,145,"1888-05-24","Polygala","pauciflora",0,NA,NA,3664,1
"concord",NA,"ffd",1888,211,"1888-07-29","Polygala","sanguinea",2,NA,NA,3654,1
"concord",NA,"ffd",1888,218,"1888-08-05","Polygala","verticillata",0,NA,NA,12439,3
"concord",NA,"ffd",1888,190,"1888-07-08","Polygonum","aviculare",0,NA,NA,12421,1
"concord",NA,"ffd",1888,189,"1888-07-07","Polygonum","persicaria",0,NA,NA,11650,3
"concord",NA,"ffd",1888,239,"1888-08-26","Polygonum","punctatum",0,NA,NA,NA,3
"concord",NA,"ffd",1888,190,"1888-07-08","Polygonum","sagittatum",0,NA,NA,11681,1
"concord",NA,"ffd",1888,176,"1888-06-24","Potentilla","argentea",0,NA,NA,3648,1
"concord",NA,"ffd",1888,127,"1888-05-06","Potentilla","canadensis",0,NA,NA,3633,1
"concord",NA,"ffd",1888,176,"1888-06-24","Potentilla","norvegica",0,NA,NA,10962,1
"concord",NA,"ffd",1888,190,"1888-07-08","Potentilla","palustris",0,NA,NA,11326,1
"concord",NA,"ffd",1888,198,"1888-07-16","Prenanthes","alba",0,NA,NA,11676,1
"concord",NA,"ffd",1888,267,"1888-09-23","Prenanthes","serpentaria",2,NA,NA,NA,14
"concord",NA,"ffd",1888,175,"1888-06-23","Prunella","vulgaris",0,NA,NA,12431,1
"concord",NA,"ffd",1888,134,"1888-05-13","Prunus","americana",0,NA,NA,10963,5
"concord",NA,"ffd",1888,138,"1888-05-17","Prunus","maritima",0,NA,NA,11314,2
"concord",NA,"ffd",1888,153,"1888-06-01","Prunus","serotina",0,NA,NA,10980,3
"concord",NA,"ffd",1888,148,"1888-05-27","Prunus","virginiana",0,NA,NA,3678,1
"concord",NA,"ffd",1888,204,"1888-07-22","Pycnanthemum","virginianum",2,NA,NA,12431,1
"concord",NA,"ffd",1888,185,"1888-07-03","Pyrola","elliptica",0,NA,NA,11681,2
"concord",NA,"ffd",1888,169,"1888-06-17","Pyrola","chlorantha",2,NA,NA,11665,1
"concord",NA,"ffd",1888,162,"1888-06-10","Ranunculus","abortivus",0,NA,NA,10980,2
"concord",NA,"ffd",1888,150,"1888-05-29","Ranunculus","acris",0,NA,NA,10970,2
"concord",NA,"ffd",1888,134,"1888-05-13","Ranunculus","bulbosus",0,NA,NA,3669,5
"concord",NA,"ffd",1888,120,"1888-04-29","Ranunculus","fascicularis",0,NA,NA,3668,1
"concord",NA,"ffd",1888,190,"1888-07-08","Raphanus","raphanistrum",1,NA,NA,10985,1
"concord",NA,"ffd",1888,225,"1888-08-12","Rhexia","virginica",0,NA,NA,10947,7
"concord",NA,"ffd",1888,144,"1888-05-23","Rhododendron","canadense",2,NA,NA,3671,3
"concord",NA,"ffd",1888,176,"1888-06-24","Rhododendron","viscosum",0,NA,NA,3648,1
"concord",NA,"ffd",1888,162,"1888-06-10","Rhus","radicans",0,NA,NA,12055,2
"concord",NA,"ffd",1888,176,"1888-06-24","Toxicodendron","vernix",2,NA,NA,12427,1
"concord",NA,"ffd",1888,162,"1888-06-10","Robinia","pseudoacacia",0,NA,NA,11687,2
"concord",NA,"ffd",1888,170,"1888-06-18","Rosa","carolina",0,NA,NA,11658,1
"concord",NA,"ffd",1888,176,"1888-06-24","Rosa","eglanteria",0,NA,NA,12430,1
"concord",NA,"ffd",1888,153,"1888-06-01","Rumex","acetosella",0,NA,NA,3659,3
"concord",NA,"ffd",1888,162,"1888-06-10","Rumex","crispus",0,NA,NA,12422,2
"concord",NA,"ffd",1888,211,"1888-07-29","Sagittaria","latifolia",0,NA,NA,NA,1
"concord",NA,"ffd",1888,180,"1888-06-28","Sambucus","canadensis",0,NA,NA,11041,1
"concord",NA,"ffd",1888,121,"1888-04-30","Sanguinaria","canadensis",0,NA,NA,3662,1
"concord",NA,"ffd",1888,162,"1888-06-10","Sanicula","marilandica",0,NA,NA,12427,2
"concord",NA,"ffd",1888,204,"1888-07-22","Saponaria","officinalis",0,NA,NA,NA,1
"concord",NA,"ffd",1888,162,"1888-06-10","Sarracenia","purpurea",0,NA,NA,10960,2
"concord",NA,"ffd",1888,120,"1888-04-29","Saxifraga","virginiensis",0,NA,NA,3668,1
"concord",NA,"ffd",1888,176,"1888-06-24","Scutellaria","epilobiifolia",0,NA,NA,11667,1
"concord",NA,"ffd",1888,176,"1888-06-24","Scutellaria","lateriflora",1,NA,NA,11659,1
"concord",NA,"ffd",1888,150,"1888-05-29","Senecio","aureus",0,NA,NA,3649,2
"concord",NA,"ffd",1888,155,"1888-06-03","Silene","caroliniana",0,NA,NA,3668,1
"concord",NA,"ffd",1888,176,"1888-06-24","Sisymbrium","officinale",0,NA,NA,12429,1
"concord",NA,"ffd",1888,157,"1888-06-05","Sisyrinchium","angustifolium",0,NA,NA,NA,1
"concord",NA,"ffd",1888,157,"1888-06-05","Sisyrinchium","atlanticum",0,NA,NA,3653,1
"concord",NA,"ffd",1888,155,"1888-06-03","Smilacina","racemosa",0,NA,NA,3676,1
"concord",NA,"ffd",1888,167,"1888-06-15","Smilax","herbacea",0,NA,NA,12086,3
